FBtr0273443	-1000	0	0	-0	0
FBtr0344151	-1000	0	0	-0	0
FBtr0344150	-1000	0	0	-0	0
FBtr0070102	-1000	0	0	-0	0
FBtr0070101	-1000	0	0	-0	0
FBtr0070070	-1000	0	0	-0	0
FBtr0070069	-1000	0	0	-0	0
FBtr0342963	-1000	0	0	-0	0
FBtr0070103	-1000	0	0	-0	0
FBtr0300326	-1000	0	0	-0	0
FBtr0304372	-1000	0	0	-0	0
FBtr0304371	-1000	0	0	-0	0
FBtr0070066	-1000	0	0	-0	0
FBtr0308209	-1000	0	0	-0	0
FBtr0308208	-1000	0	0	-0	0
FBtr0089441	-1000	0	0	-0	0
FBtr0332978	-1000	0	0	-0	0
FBtr0332977	-1000	0	0	-0	0
FBtr0332976	-1000	0	0	-0	0
FBtr0089442	-1000	0	0	-0	0
FBtr0100582	-1000	0	0	-0	0
FBtr0100581	-1000	0	0	-0	0
FBtr0100580	-1000	0	0	-0	0
FBtr0100579	-1000	0	0	-0	0
FBtr0100578	-1000	0	0	-0	0
FBtr0100577	-1000	0	0	-0	0
FBtr0308207	-1000	0	0	-0	0
FBtr0332989	-1000	0	0	-0	0
FBtr0332988	-1000	0	0	-0	0
FBtr0332991	-1000	0	0	-0	0
FBtr0332990	-1000	0	0	-0	0
FBtr0070106	-1000	0	0	-0	0
FBtr0070065	-1000	0	0	-0	0
FBtr0070064	-1000	0	0	-0	0
FBtr0299978	-1000	0	0	-0	0
FBtr0299977	-1000	0	0	-0	0
FBtr0332992	-1000	0	0	-0	0
FBtr0070063	-1000	0	0	-0	0
FBtr0070108	-1000	0	0	-0	0
FBtr0070107	-1000	0	0	-0	0
FBtr0340207	-1000	0	0	-0	0
FBtr0340056	-1000	0	0	-0	0
FBtr0100136	-1000	0	0	-0	0
FBtr0100135	-1000	0	0	-0	0
FBtr0332568	-1000	0	0	-0	0
FBtr0340057	-1000	0	0	-0	0
FBtr0340051	-1000	0	0	-0	0
FBtr0300673	-1000	0	0	-0	0
FBtr0345994	-1000	0	0	-0	0
FBtr0345993	-1000	0	0	-0	0
FBtr0345997	-1000	0	0	-0	0
FBtr0345996	-1000	0	0	-0	0
FBtr0345995	-1000	0	0	-0	0
FBtr0309716	-1000	0	0	-0	0
FBtr0309717	-1000	0	0	-0	0
FBtr0340055	-1000	0	0	-0	0
FBtr0302200	-1000	0	0	-0	0
FBtr0112920	-1000	0	0	-0	0
FBtr0112919	-1000	0	0	-0	0
FBtr0340054	-1000	0	0	-0	0
FBtr0340053	-1000	0	0	-0	0
FBtr0307095	-1000	0	0	-0	0
FBtr0307094	-1000	0	0	-0	0
FBtr0307364	-1000	0	0	-0	0
FBtr0346898	-1000	0	0	-0	0
FBtr0346897	-1000	0	0	-0	0
FBtr0346900	-1000	0	0	-0	0
FBtr0346901	-1000	0	0	-0	0
FBtr0346899	-1000	0	0	-0	0
FBtr0346902	-1000	0	0	-0	0
FBtr0346903	-1000	0	0	-0	0
FBtr0346904	-1000	0	0	-0	0
FBtr0346896	-1000	0	0	-0	0
FBtr0346895	-1000	0	0	-0	0
FBtr0346894	-1000	0	0	-0	0
FBtr0346893	-1000	0	0	-0	0
FBtr0346892	-1000	0	0	-0	0
FBtr0346891	-1000	0	0	-0	0
FBtr0346890	-1000	0	0	-0	0
FBtr0346889	-1000	0	0	-0	0
FBtr0346888	-1000	0	0	-0	0
FBtr0301978	-1000	0	0	-0	0
FBtr0306544	-1000	0	0	-0	0
FBtr0113733	-1000	0	0	-0	0
FBtr0306545	-1000	0	0	-0	0
FBtr0309315	-1000	0	0	-0	0
FBtr0309314	-1000	0	0	-0	0
FBtr0300041	-1000	0	0	-0	0
FBtr0343932	-1000	0	0	-0	0
FBtr0113726	-1000	0	0	-0	0
FBtr0113725	-1000	0	0	-0	0
FBtr0113724	-1000	0	0	-0	0
FBtr0113723	-1000	0	0	-0	0
FBtr0113717	-1000	0	0	-0	0
FBtr0344446	-1000	0	0	-0	0
FBtr0302542	-1000	0	0	-0	0
FBtr0302055	-1000	0	0	-0	0
FBtr0113730	-1000	0	0	-0	0
FBtr0113727	-1000	0	0	-0	0
FBtr0309316	-1000	0	0	-0	0
FBtr0340048	-1000	0	0	-0	0
FBtr0340047	-1000	0	0	-0	0
FBtr0300807	-1000	0	0	-0	0
FBtr0300806	-1000	0	0	-0	0
FBtr0333740	-1000	0	0	-0	0
FBtr0332625	-1000	0	0	-0	0
FBtr0340198	-1000	0	0	-0	0
FBtr0113769	-1000	0	0	-0	0
FBtr0340199	-1000	0	0	-0	0
FBtr0113768	-1000	0	0	-0	0
FBtr0301133	-1000	0	0	-0	0
FBtr0301132	-1000	0	0	-0	0
FBtr0344110	-1000	0	0	-0	0
FBtr0111192	-1000	0	0	-0	0
FBtr0111191	-1000	0	0	-0	0
FBtr0336924	-1000	0	0	-0	0
FBtr0299903	-1000	0	0	-0	0
FBtr0111134	-1000	0	0	-0	0
FBtr0344114	-1000	0	0	-0	0
FBtr0299926	-1000	0	0	-0	0
FBtr0344113	-1000	0	0	-0	0
FBtr0344466	-1000	0	0	-0	0
FBtr0344465	-1000	0	0	-0	0
FBtr0344112	-1000	0	0	-0	0
FBtr0344111	-1000	0	0	-0	0
FBtr0302021	-1000	0	0	-0	0
FBtr0302020	-1000	0	0	-0	0
FBtr0301619	-1000	0	0	-0	0
FBtr0301618	-1000	0	0	-0	0
FBtr0111190	-1000	0	0	-0	0
FBtr0111189	-1000	0	0	-0	0
FBtr0111188	-1000	0	0	-0	0
FBtr0343092	-1000	0	0	-0	0
FBtr0346044	-1000	0	0	-0	0
FBtr0111194	-1000	0	0	-0	0
FBtr0332615	-1000	0	0	-0	0
FBtr0112536	-1000	0	0	-0	0
FBtr0310113	-1000	0	0	-0	0
FBtr0310112	-1000	0	0	-0	0
FBtr0304314	-1000	0	0	-0	0
FBtr0304313	-1000	0	0	-0	0
FBtr0333178	-1000	0	0	-0	0
FBtr0333177	-1000	0	0	-0	0
FBtr0333181	-1000	0	0	-0	0
FBtr0333179	-1000	0	0	-0	0
FBtr0100538	-1000	0	0	-0	0
FBtr0077342	-1000	0	0	-0	0
FBtr0333180	-1000	0	0	-0	0
FBtr0333182	-1000	0	0	-0	0
FBtr0077343	-1000	0	0	-0	0
FBtr0345959	-1000	0	0	-0	0
FBtr0335051	-1000	0	0	-0	0
FBtr0344073	-1000	0	0	-0	0
FBtr0077362	-1000	0	0	-0	0
FBtr0077361	-1000	0	0	-0	0
FBtr0077363	-1000	0	0	-0	0
FBtr0333713	-1000	0	0	-0	0
FBtr0077359	-1000	0	0	-0	0
FBtr0077364	-1000	0	0	-0	0
FBtr0333716	-1000	0	0	-0	0
FBtr0333715	-1000	0	0	-0	0
FBtr0077360	-1000	0	0	-0	0
FBtr0333714	-1000	0	0	-0	0
FBtr0077358	-1000	0	0	-0	0
FBtr0333773	-1000	0	0	-0	0
FBtr0345927	-1000	0	0	-0	0
FBtr0343580	-1000	0	0	-0	0
FBtr0343579	-1000	0	0	-0	0
FBtr0299523	-1000	0	0	-0	0
FBtr0309524	-1000	0	0	-0	0
FBtr0343582	-1000	0	0	-0	0
FBtr0299524	-1000	0	0	-0	0
FBtr0343583	-1000	0	0	-0	0
FBtr0299526	-1000	0	0	-0	0
FBtr0299525	-1000	0	0	-0	0
FBtr0299522	-1000	0	0	-0	0
FBtr0343581	-1000	0	0	-0	0
FBtr0310475	-1000	0	0	-0	0
FBtr0100652	-1000	0	0	-0	0
FBtr0077353	-1000	0	0	-0	0
FBtr0077352	-1000	0	0	-0	0
FBtr0339501	-1000	0	0	-0	0
FBtr0100650	-1000	0	0	-0	0
FBtr0339500	-1000	0	0	-0	0
FBtr0100651	-1000	0	0	-0	0
FBtr0346429	-1000	0	0	-0	0
FBtr0335046	-1000	0	0	-0	0
FBtr0077365	-1000	0	0	-0	0
FBtr0077366	-1000	0	0	-0	0
FBtr0077351	-1000	0	0	-0	0
FBtr0077367	-1000	0	0	-0	0
FBtr0335047	-1000	0	0	-0	0
FBtr0077350	-1000	0	0	-0	0
FBtr0077348	-1000	0	0	-0	0
FBtr0077347	-1000	0	0	-0	0
FBtr0339506	-1000	0	0	-0	0
FBtr0339508	-1000	0	0	-0	0
FBtr0339507	-1000	0	0	-0	0
FBtr0309239	-1000	0	0	-0	0
FBtr0309238	-1000	0	0	-0	0
FBtr0077349	-1000	0	0	-0	0
FBtr0077346	-1000	0	0	-0	0
FBtr0077368	-1000	0	0	-0	0
FBtr0309240	-1000	0	0	-0	0
FBtr0305147	-1000	0	0	-0	0
FBtr0339498	-1000	0	0	-0	0
FBtr0077345	-1000	0	0	-0	0
FBtr0077369	-1000	0	0	-0	0
FBtr0339499	-1000	0	0	-0	0
FBtr0339558	-1000	0	0	-0	0
FBtr0077344	-1000	0	0	-0	0
FBtr0339557	-1000	0	0	-0	0
FBtr0342876	-1000	0	0	-0	0
FBtr0114142	-1000	0	0	-0	0
FBtr0346695	-1000	0	0	-0	0
FBtr0347227	-1000	0	0	-0	0
FBtr0347224	-1000	0	0	-0	0
FBtr0347223	-1000	0	0	-0	0
FBtr0347226	-1000	0	0	-0	0
FBtr0347225	-1000	0	0	-0	0
FBtr0347222	-1000	0	0	-0	0
FBtr0347221	-1000	0	0	-0	0
FBtr0342861	-1000	0	0	-0	0
FBtr0301292	-1000	0	0	-0	0
FBtr0301294	-1000	0	0	-0	0
FBtr0301293	-1000	0	0	-0	0
FBtr0300374	-1000	0	0	-0	0
FBtr0300373	-1000	0	0	-0	0
FBtr0077373	-1000	0	0	-0	0
FBtr0077372	-1000	0	0	-0	0
FBtr0077371	-1000	0	0	-0	0
FBtr0077374	-1000	0	0	-0	0
FBtr0070050	-1000	0	0	-0	0
FBtr0070051	-1000	0	0	-0	0
FBtr0070052	-1000	0	0	-0	0
FBtr0070053	-1000	0	0	-0	0
FBtr0070054	-1000	0	0	-0	0
FBtr0070055	-1000	0	0	-0	0
FBtr0070057	-1000	0	0	-0	0
FBtr0070056	-1000	0	0	-0	0
FBtr0345920	-1000	0	0	-0	0
FBtr0070060	-1000	0	0	-0	0
FBtr0070058	-1000	0	0	-0	0
FBtr0070061	-1000	0	0	-0	0
FBtr0070062	-1000	0	0	-0	0
FBtr0070059	-1000	0	0	-0	0
FBtr0346385	-1000	0	0	-0	0
FBtr0342860	-1000	0	0	-0	0
FBtr0077212	-1000	0	0	-0	0
FBtr0344464	-1000	0	0	-0	0
FBtr0346051	-1000	0	0	-0	0
FBtr0346052	-1000	0	0	-0	0
FBtr0346053	-1000	0	0	-0	0
FBtr0077213	-1000	0	0	-0	0
FBtr0346049	-1000	0	0	-0	0
FBtr0346050	-1000	0	0	-0	0
FBtr0299900	-1000	0	0	-0	0
FBtr0299899	-1000	0	0	-0	0
FBtr0077218	-1000	0	0	-0	0
FBtr0343091	-1000	0	0	-0	0
FBtr0299901	-1000	0	0	-0	0
FBtr0299898	-1000	0	0	-0	0
FBtr0344103	-1000	0	0	-0	0
FBtr0077219	-1000	0	0	-0	0
FBtr0346383	-1000	0	0	-0	0
FBtr0346039	-1000	0	0	-0	0
FBtr0077220	-1000	0	0	-0	0
FBtr0346380	-1000	0	0	-0	0
FBtr0077211	-1000	0	0	-0	0
FBtr0077222	-1000	0	0	-0	0
FBtr0343853	-1000	0	0	-0	0
FBtr0077221	-1000	0	0	-0	0
FBtr0077207	-1000	0	0	-0	0
FBtr0307527	-1000	0	0	-0	0
FBtr0307529	-1000	0	0	-0	0
FBtr0077209	-1000	0	0	-0	0
FBtr0307528	-1000	0	0	-0	0
FBtr0307526	-1000	0	0	-0	0
FBtr0307524	-1000	0	0	-0	0
FBtr0077210	-1000	0	0	-0	0
FBtr0077208	-1000	0	0	-0	0
FBtr0077206	-1000	0	0	-0	0
FBtr0077205	-1000	0	0	-0	0
FBtr0077204	-1000	0	0	-0	0
FBtr0077203	-1000	0	0	-0	0
FBtr0307525	-1000	0	0	-0	0
FBtr0346292	-1000	0	0	-0	0
FBtr0346293	-1000	0	0	-0	0
FBtr0331744	-1000	0	0	-0	0
FBtr0331745	-1000	0	0	-0	0
FBtr0100599	-1000	0	0	-0	0
FBtr0100598	-1000	0	0	-0	0
FBtr0100536	-1000	0	0	-0	0
FBtr0077198	-1000	0	0	-0	0
FBtr0346608	-1000	0	0	-0	0
FBtr0301583	-1000	0	0	-0	0
FBtr0089679	-1000	0	0	-0	0
FBtr0089678	-1000	0	0	-0	0
FBtr0077223	-1000	0	0	-0	0
FBtr0077193	-1000	0	0	-0	0
FBtr0077192	-1000	0	0	-0	0
FBtr0329900	-1000	0	0	-0	0
FBtr0329902	-1000	0	0	-0	0
FBtr0333749	-1000	0	0	-0	0
FBtr0077224	-1000	0	0	-0	0
FBtr0329901	-1000	0	0	-0	0
FBtr0329903	-1000	0	0	-0	0
FBtr0077191	-1000	0	0	-0	0
FBtr0077190	-1000	0	0	-0	0
FBtr0339624	-1000	0	0	-0	0
FBtr0339623	-1000	0	0	-0	0
FBtr0077226	-1000	0	0	-0	0
FBtr0091704	-1000	0	0	-0	0
FBtr0077227	-1000	0	0	-0	0
FBtr0091703	-1000	0	0	-0	0
FBtr0091702	-1000	0	0	-0	0
FBtr0077189	-1000	0	0	-0	0
FBtr0300938	-1000	0	0	-0	0
FBtr0089300	-1000	0	0	-0	0
FBtr0089301	-1000	0	0	-0	0
FBtr0309696	-1000	0	0	-0	0
FBtr0309695	-1000	0	0	-0	0
FBtr0304484	-1000	0	0	-0	0
FBtr0304483	-1000	0	0	-0	0
FBtr0332489	-1000	0	0	-0	0
FBtr0332488	-1000	0	0	-0	0
FBtr0306679	-1000	0	0	-0	0
FBtr0332307	-1000	0	0	-0	0
FBtr0332306	-1000	0	0	-0	0
FBtr0077237	-1000	0	0	-0	0
FBtr0077184	-1000	0	0	-0	0
FBtr0077238	-1000	0	0	-0	0
FBtr0077183	-1000	0	0	-0	0
FBtr0310654	-1000	0	0	-0	0
FBtr0310653	-1000	0	0	-0	0
FBtr0077236	-1000	0	0	-0	0
FBtr0331814	-1000	0	0	-0	0
FBtr0077235	-1000	0	0	-0	0
FBtr0077234	-1000	0	0	-0	0
FBtr0331815	-1000	0	0	-0	0
FBtr0331813	-1000	0	0	-0	0
FBtr0310652	-1000	0	0	-0	0
FBtr0077257	-1000	0	0	-0	0
FBtr0077256	-1000	0	0	-0	0
FBtr0346048	-1000	0	0	-0	0
FBtr0307579	-1000	0	0	-0	0
FBtr0346036	-1000	0	0	-0	0
FBtr0346037	-1000	0	0	-0	0
FBtr0110826	-1000	0	0	-0	0
FBtr0343018	-1000	0	0	-0	0
FBtr0299591	-1000	0	0	-0	0
FBtr0110827	-1000	0	0	-0	0
FBtr0340058	-1000	0	0	-0	0
FBtr0310642	-1000	0	0	-0	0
FBtr0310643	-1000	0	0	-0	0
FBtr0310641	-1000	0	0	-0	0
FBtr0310644	-1000	0	0	-0	0
FBtr0077250	-1000	0	0	-0	0
FBtr0340040	-1000	0	0	-0	0
FBtr0077259	-1000	0	0	-0	0
FBtr0077260	-1000	0	0	-0	0
FBtr0344414	-1000	0	0	-0	0
FBtr0305148	-1000	0	0	-0	0
FBtr0300353	-1000	0	0	-0	0
FBtr0344534	-1000	0	0	-0	0
FBtr0100609	-1000	0	0	-0	0
FBtr0091649	-1000	0	0	-0	0
FBtr0332847	-1000	0	0	-0	0
FBtr0077262	-1000	0	0	-0	0
FBtr0332848	-1000	0	0	-0	0
FBtr0340438	-1000	0	0	-0	0
FBtr0332846	-1000	0	0	-0	0
FBtr0332845	-1000	0	0	-0	0
FBtr0077247	-1000	0	0	-0	0
FBtr0077246	-1000	0	0	-0	0
FBtr0114325	-1000	0	0	-0	0
FBtr0091724	-1000	0	0	-0	0
FBtr0114324	-1000	0	0	-0	0
FBtr0077264	-1000	0	0	-0	0
FBtr0345923	-1000	0	0	-0	0
FBtr0077245	-1000	0	0	-0	0
FBtr0340437	-1000	0	0	-0	0
FBtr0077244	-1000	0	0	-0	0
FBtr0340439	-1000	0	0	-0	0
FBtr0077243	-1000	0	0	-0	0
FBtr0077242	-1000	0	0	-0	0
FBtr0345919	-1000	0	0	-0	0
FBtr0077266	-1000	0	0	-0	0
FBtr0333762	-1000	0	0	-0	0
FBtr0333760	-1000	0	0	-0	0
FBtr0113007	-1000	0	0	-0	0
FBtr0077241	-1000	0	0	-0	0
FBtr0340440	-1000	0	0	-0	0
FBtr0340441	-1000	0	0	-0	0
FBtr0077267	-1000	0	0	-0	0
FBtr0077268	-1000	0	0	-0	0
FBtr0339633	-1000	0	0	-0	0
FBtr0077269	-1000	0	0	-0	0
FBtr0077240	-1000	0	0	-0	0
FBtr0340430	-1000	0	0	-0	0
FBtr0077271	-1000	0	0	-0	0
FBtr0077272	-1000	0	0	-0	0
FBtr0077239	-1000	0	0	-0	0
FBtr0077275	-1000	0	0	-0	0
FBtr0077274	-1000	0	0	-0	0
FBtr0077273	-1000	0	0	-0	0
FBtr0302971	-1000	0	0	-0	0
FBtr0303307	-1000	0	0	-0	0
FBtr0077286	-1000	0	0	-0	0
FBtr0347238	-1000	0	0	-0	0
FBtr0077280	-1000	0	0	-0	0
FBtr0302987	-1000	0	0	-0	0
FBtr0112569	-1000	0	0	-0	0
FBtr0114645	-1000	0	0	-0	0
FBtr0112571	-1000	0	0	-0	0
FBtr0112572	-1000	0	0	-0	0
FBtr0112570	-1000	0	0	-0	0
FBtr0309369	-1000	0	0	-0	0
FBtr0309370	-1000	0	0	-0	0
FBtr0342859	-1000	0	0	-0	0
FBtr0332284	-1000	0	0	-0	0
FBtr0342853	-1000	0	0	-0	0
FBtr0077292	-1000	0	0	-0	0
FBtr0344413	-1000	0	0	-0	0
FBtr0077293	-1000	0	0	-0	0
FBtr0346615	-1000	0	0	-0	0
FBtr0077279	-1000	0	0	-0	0
FBtr0304593	-1000	0	0	-0	0
FBtr0345922	-1000	0	0	-0	0
FBtr0346291	-1000	0	0	-0	0
FBtr0332567	-1000	0	0	-0	0
FBtr0077294	-1000	0	0	-0	0
FBtr0304575	-1000	0	0	-0	0
FBtr0304576	-1000	0	0	-0	0
FBtr0343572	-1000	0	0	-0	0
FBtr0304577	-1000	0	0	-0	0
FBtr0304574	-1000	0	0	-0	0
FBtr0304578	-1000	0	0	-0	0
FBtr0077295	-1000	0	0	-0	0
FBtr0077277	-1000	0	0	-0	0
FBtr0345921	-1000	0	0	-0	0
FBtr0345967	-1000	0	0	-0	0
FBtr0345969	-1000	0	0	-0	0
FBtr0344467	-1000	0	0	-0	0
FBtr0077276	-1000	0	0	-0	0
FBtr0345968	-1000	0	0	-0	0
FBtr0331160	-1000	0	0	-0	0
FBtr0331159	-1000	0	0	-0	0
FBtr0308028	-1000	0	0	-0	0
FBtr0301564	-1000	0	0	-0	0
FBtr0332385	-1000	0	0	-0	0
FBtr0301565	-1000	0	0	-0	0
FBtr0077319	-1000	0	0	-0	0
FBtr0340404	-1000	0	0	-0	0
FBtr0077312	-1000	0	0	-0	0
FBtr0077311	-1000	0	0	-0	0
FBtr0077320	-1000	0	0	-0	0
FBtr0340405	-1000	0	0	-0	0
FBtr0304906	-1000	0	0	-0	0
FBtr0301537	-1000	0	0	-0	0
FBtr0345015	-1000	0	0	-0	0
FBtr0077310	-1000	0	0	-0	0
FBtr0300210	-1000	0	0	-0	0
FBtr0340044	-1000	0	0	-0	0
FBtr0340401	-1000	0	0	-0	0
FBtr0307539	-1000	0	0	-0	0
FBtr0301566	-1000	0	0	-0	0
FBtr0332936	-1000	0	0	-0	0
FBtr0077306	-1000	0	0	-0	0
FBtr0344987	-1000	0	0	-0	0
FBtr0089643	-1000	0	0	-0	0
FBtr0089642	-1000	0	0	-0	0
FBtr0339682	-1000	0	0	-0	0
FBtr0077323	-1000	0	0	-0	0
FBtr0340402	-1000	0	0	-0	0
FBtr0340400	-1000	0	0	-0	0
FBtr0346620	-1000	0	0	-0	0
FBtr0340403	-1000	0	0	-0	0
FBtr0077325	-1000	0	0	-0	0
FBtr0077324	-1000	0	0	-0	0
FBtr0345017	-1000	0	0	-0	0
FBtr0077304	-1000	0	0	-0	0
FBtr0077303	-1000	0	0	-0	0
FBtr0077326	-1000	0	0	-0	0
FBtr0340362	-1000	0	0	-0	0
FBtr0077302	-1000	0	0	-0	0
FBtr0307166	-1000	0	0	-0	0
FBtr0077328	-1000	0	0	-0	0
FBtr0077329	-1000	0	0	-0	0
FBtr0301344	-1000	0	0	-0	0
FBtr0077330	-1000	0	0	-0	0
FBtr0077298	-1000	0	0	-0	0
FBtr0302241	-1000	0	0	-0	0
FBtr0112509	-1000	0	0	-0	0
FBtr0077332	-1000	0	0	-0	0
FBtr0347301	-1000	0	0	-0	0
FBtr0077297	-1000	0	0	-0	0
FBtr0335040	-1000	0	0	-0	0
FBtr0306678	-1000	0	0	-0	0
FBtr0335042	-1000	0	0	-0	0
FBtr0335041	-1000	0	0	-0	0
FBtr0346046	-1000	0	0	-0	0
FBtr0346047	-1000	0	0	-0	0
FBtr0077339	-1000	0	0	-0	0
FBtr0301567	-1000	0	0	-0	0
FBtr0345924	-1000	0	0	-0	0
FBtr0301568	-1000	0	0	-0	0
FBtr0077340	-1000	0	0	-0	0
FBtr0077337	-1000	0	0	-0	0
FBtr0077341	-1000	0	0	-0	0
FBtr0308243	-1000	0	0	-0	0
FBtr0077336	-1000	0	0	-0	0
FBtr0077335	-1000	0	0	-0	0
FBtr0077334	-1000	0	0	-0	0
FBtr0306737	-1000	0	0	-0	0
FBtr0345966	-1000	0	0	-0	0
FBtr0345965	-1000	0	0	-0	0
FBtr0089409	-1000	0	0	-0	0
FBtr0089407	-1000	0	0	-0	0
FBtr0089406	-1000	0	0	-0	0
FBtr0089405	-1000	0	0	-0	0
FBtr0089404	-1000	0	0	-0	0
FBtr0089397	-1000	0	0	-0	0
FBtr0089401	-1000	0	0	-0	0
FBtr0340361	-1000	0	0	-0	0
FBtr0340360	-1000	0	0	-0	0
FBtr0089408	-1000	0	0	-0	0
FBtr0089403	-1000	0	0	-0	0
FBtr0089402	-1000	0	0	-0	0
FBtr0089400	-1000	0	0	-0	0
FBtr0089399	-1000	0	0	-0	0
FBtr0089398	-1000	0	0	-0	0
FBtr0344318	-1000	0	0	-0	0
FBtr0346678	-1000	0	0	-0	0
FBtr0344319	-1000	0	0	-0	0
FBtr0346675	-1000	0	0	-0	0
FBtr0346676	-1000	0	0	-0	0
FBtr0346677	-1000	0	0	-0	0
FBtr0344320	-1000	0	0	-0	0
FBtr0089610	-1000	0	0	-0	0
FBtr0345925	-1000	0	0	-0	0
FBtr0345926	-1000	0	0	-0	0
FBtr0344321	-1000	0	0	-0	0
FBtr0310275	-1000	0	0	-0	0
FBtr0089604	-1000	0	0	-0	0
FBtr0301931	-1000	0	0	-0	0
FBtr0070025	-1000	0	0	-0	0
FBtr0070008	-1000	0	0	-0	0
FBtr0070026	-1000	0	0	-0	0
FBtr0070007	-1000	0	0	-0	0
FBtr0333546	-1000	0	0	-0	0
FBtr0333547	-1000	0	0	-0	0
FBtr0070027	-1000	0	0	-0	0
FBtr0333548	-1000	0	0	-0	0
FBtr0303258	-1000	0	0	-0	0
FBtr0070028	-1000	0	0	-0	0
FBtr0333549	-1000	0	0	-0	0
FBtr0343173	-1000	0	0	-0	0
FBtr0303256	-1000	0	0	-0	0
FBtr0070006	-1000	0	0	-0	0
FBtr0070029	-1000	0	0	-0	0
FBtr0112534	-1000	0	0	-0	0
FBtr0301570	-1000	0	0	-0	0
FBtr0301569	-1000	0	0	-0	0
FBtr0343166	-1000	0	0	-0	0
FBtr0343165	-1000	0	0	-0	0
FBtr0301576	-1000	0	0	-0	0
FBtr0301572	-1000	0	0	-0	0
FBtr0301573	-1000	0	0	-0	0
FBtr0070003	-1000	0	0	-0	0
FBtr0070032	-1000	0	0	-0	0
FBtr0346320	-1000	0	0	-0	0
FBtr0070002	-1000	0	0	-0	0
FBtr0070001	-1000	0	0	-0	0
FBtr0343171	-1000	0	0	-0	0
FBtr0343170	-1000	0	0	-0	0
FBtr0343169	-1000	0	0	-0	0
FBtr0343168	-1000	0	0	-0	0
FBtr0343167	-1000	0	0	-0	0
FBtr0070034	-1000	0	0	-0	0
FBtr0070035	-1000	0	0	-0	0
FBtr0307554	-1000	0	0	-0	0
FBtr0070000	-1000	0	0	-0	0
FBtr0307555	-1000	0	0	-0	0
FBtr0070036	-1000	0	0	-0	0
FBtr0346026	-1000	0	0	-0	0
FBtr0307580	-1000	0	0	-0	0
FBtr0346027	-1000	0	0	-0	0
FBtr0307581	-1000	0	0	-0	0
FBtr0346028	-1000	0	0	-0	0
FBtr0307582	-1000	0	0	-0	0
FBtr0346029	-1000	0	0	-0	0
FBtr0346025	-1000	0	0	-0	0
FBtr0307583	-1000	0	0	-0	0
FBtr0346030	-1000	0	0	-0	0
FBtr0307584	-1000	0	0	-0	0
FBtr0346031	-1000	0	0	-0	0
FBtr0346024	-1000	0	0	-0	0
